data_source,CHEMid,Smiles,ActivityValue_pIC50,PCA_0,PCA_1
CHEMBL4106140,CHEMBL5076382,CC1(C)CCN(Cc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)CC1,8.415668775632469,4393.555631562024,9312.817264285544
CHEMBL4106140,CHEMBL5088632,O=C(NCc1ccc2cc(CNC34CC5CC(CC(C5)C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,-8985.195341366007,11887.319643293065
CHEMBL4106140,CHEMBL5088101,O=C(NCc1ccc2cc(CNC3CCCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,16777.232024497793,3123.5971692093617
CHEMBL4106140,CHEMBL5088189,O=C(NCc1cc2[nH]c(CNCC3CCC3)cc2cn1)c1cc(=O)n2ccccc2n1,8.214670164989233,20220.771357998838,2171.9181164629904
CHEMBL4106140,CHEMBL5079802,O=C(NCc1ccc2cc(CN3CCC4(CCC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,7153.591704637479,5935.480154202597
CHEMBL4106140,CHEMBL5088945,O=C(NCc1ccc2cc(CN3CC4(C3)CC(F)(F)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,12350.071120997683,2975.235933960478
CHEMBL4106140,CHEMBL5080594,O=C(NCc1ccc2cc(CNC3CC34CCC4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,14825.968914804484,2711.555959959109
CHEMBL4106140,CHEMBL5078481,O=C(NCc1ccc2cc(CN3CC4(CC(F)C4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,13381.174396698401,3335.8933813716912
CHEMBL4106140,CHEMBL5078518,O=C(NCc1ccc2cc(CN[C@H]3CCC[C@H]3O)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,14156.819510789343,3471.1779665965373
CHEMBL4106140,CHEMBL5085938,CC12CC(CNCc3cc4ccc(CNC(=O)c5cc(=O)n6ccccc6n5)cc4[nH]3)(C1)C2,8.214670164989233,10164.640498738847,5566.775676063953
CHEMBL4106140,CHEMBL5090558,O=C(NCc1ccc2cc(CNCC3CC(F)(F)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,15987.109237107814,1997.6031670177554
CHEMBL4106140,CHEMBL5078147,c1cc(-c2cn(Cc3cc4[nH]c(CN5CCC6(CCC6)C5)cc4cn3)nn2)c2cncn2c1,8.214670164989233,8511.13990800154,6088.096508490643
CHEMBL4106140,CHEMBL5084729,O=C(NCc1ccc2cc(CN3CC(C4CCC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,9902.174610500904,4650.025763233354
CHEMBL4106140,CHEMBL5080742,O=C(NCc1cc2[nH]c(CNCC3CCC3)cc2cc1F)c1cc(=O)n2ccccc2n1,8.214670164989233,16177.813788907339,1780.073523347697
CHEMBL4106140,CHEMBL5088861,O=C(NCc1ccc2cc(CN3CC4CCCC4C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,7370.795201484691,6235.002796370443
CHEMBL4106140,CHEMBL5084766,FC12CC(CNCc3cc4ccc(Cn5cc(-c6cccn7cncc67)nn5)cc4[nH]3)(C1)C2,8.214670164989233,13063.012578860196,3506.8200746639177
CHEMBL4106140,CHEMBL5094900,O=C(NCc1ccc2cc(CN3CCC4(CCCC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,884.601646764375,8536.046616404192
CHEMBL4106140,CHEMBL5086015,[2H]C([2H])(NCC1CCC1)c1cc2ccc(CNC(=O)c3cc(=O)n4ccccc4n3)cc2[nH]1,8.214670164989233,17907.42577701369,2628.5495884633388
CHEMBL4106140,CHEMBL5076673,O=C(NCc1ccc2cc(CNC3CCCCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,11288.917614785114,5138.570166798013
CHEMBL4106140,CHEMBL5083389,O=C(NCc1ccc2cc(CNCC34CC(F)(C3)C4)[nH]c2c1)c1cc(=O)n2ccsc2n1,8.214670164989233,18238.02010581187,1193.8361347384084
CHEMBL4106140,CHEMBL5077802,O=C(NCc1ccc2cc(CNCC3CCC3)[nH]c2c1)c1cnc2[nH]ccc2c1,8.214670164989233,22163.379691456772,3331.2297655502866
CHEMBL4106140,CHEMBL5094327,O=C(NCc1ccc2cc(CNCC3(O)CCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,15323.169028276363,3195.2552747632976
CHEMBL4106140,CHEMBL5076245,O=C(NCc1cnc2cc(CNCC34CC(F)(C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,16262.978988131028,2504.4343166577064
CHEMBL4106140,CHEMBL5094624,c1cc(-c2cn(Cc3ccc4cc(CN5CC6(CCC6)C5)[nH]c4c3)nn2)c2cn[nH]c2c1,8.214670164989233,13464.662147473644,4234.496874655768
CHEMBL4106140,CHEMBL5094271,c1cc2cc(-c3cn(Cc4ccc5cc(CNCC6CCC6)[nH]c5c4)cn3)cnc2[nH]1,8.214670164989233,15434.278418558963,2970.16536902926
CHEMBL4106140,CHEMBL5076772,O=C(NCc1ccc2cc(CN3CC4(CCCCC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,3149.0163573542,8267.974910378494
CHEMBL4106140,CHEMBL5089625,O=C(NCc1cc2[nH]c(CNCC34CC(C3)C4)cc2cn1)c1cc(=O)n2ccccc2n1,8.214670164989233,17279.84916088065,2761.3430929489364
CHEMBL4106140,CHEMBL5078682,CC1(CNCc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)CC1,8.214670164989233,17252.369682521356,3486.5418640673565
CHEMBL4106140,CHEMBL5074655,O=C(NCc1ccc2cc(CNCC34CCC(C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,9451.127984643561,5518.572979217881
CHEMBL4106140,CHEMBL5085617,CC(C)(C)CNCc1cc2ccc(CNC(=O)c3cc(=O)n4ccccc4n3)cc2[nH]1,8.214670164989233,14071.40231797596,6365.670764618783
CHEMBL4106140,CHEMBL5092868,CCC1(CC)CN(Cc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)C1,8.214670164989233,5112.243355282474,7302.565385101251
CHEMBL4106140,CHEMBL5084043,O=C(NCc1ccc2cc(CNCC3CCCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,12611.196747528278,4784.58062223712
CHEMBL4106140,CHEMBL5072426,CC12CC(CNCc3cc4cnc(CNC(=O)c5cc(=O)n6ccccc6n5)cc4[nH]3)(C1)C2,8.214670164989233,12470.148196713328,5135.673281850268
CHEMBL4106140,CHEMBL5082086,O=C(NCc1ccc2cc(CNCC3(O)CCCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,9728.72126488675,5537.499624508896
CHEMBL4106140,CHEMBL5093034,c1cc(-c2cn(Cc3cc4[nH]c(CNCC5CCC5)cc4cn3)nn2)c2cn[nH]c2c1,8.214670164989233,19224.821921738647,2736.4092894938126
CHEMBL4106140,CHEMBL5076520,CC1(NCc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)CCCC1,8.214670164989233,9966.120786655933,5877.200135766702
CHEMBL4106140,CHEMBL5079212,O=C(NCc1ccc2cc(CNCC34CC(C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,14966.768886401034,3216.095726156289
CHEMBL4106140,CHEMBL5075825,c1cc2cc(-c3cn(Cc4ccc5cc(CNCC6CCC6)[nH]c5c4)nn3)cnc2[nH]1,8.214670164989233,17976.478118428007,2865.8255005580177
CHEMBL4106140,CHEMBL5077434,OC1(CNCc2cc3ccc(Cn4cc(-c5cccc6[nH]ncc56)nn4)cc3[nH]2)CCC1,8.214670164989233,14379.22689725872,3790.043974273841
CHEMBL4106140,CHEMBL5081976,O=C(NCc1ccc2c(F)c(CNCC3CCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,16153.81135326168,1846.883352885521
CHEMBL4106140,CHEMBL5094313,O=C(NCc1ccc2cc(CNCC3CC34CC4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,15759.496498822231,2543.3956921582158
CHEMBL4106140,CHEMBL5092443,CC1(C)CCN(Cc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)C1,8.214670164989233,9569.985089569333,7023.554640500996
CHEMBL4106140,CHEMBL5089824,O=C(NCc1ccc2cc(CN3CC4(CCCC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,8813.351626218331,6076.203059188877
CHEMBL4106140,CHEMBL5079667,c1cc(-c2cn(Cc3ccc4cc(CNC5CCCC5)[nH]c4c3)nn2)c2cn[nH]c2c1,8.214670164989233,15839.804392362325,3709.323295090722
CHEMBL4106140,CHEMBL5081554,O=C(NCc1ccc2cc(CN3CC4(CCC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,14394.381366672083,3658.235671474493
CHEMBL4106140,CHEMBL5081555,O=C(NCc1ccc2cc(CN[C@H]3CCC[C@@H]3O)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,14156.819510789343,3471.1779665965373
CHEMBL4106140,CHEMBL5075067,O=C(NCc1ccc2cc(CNCC3CCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,17907.4258308345,2628.5497743316578
CHEMBL4106140,CHEMBL5094112,COc1cnc(C#N)c(-c2cn(Cc3ccc4cc(CNCC56CC(C5)C6)[nH]c4c3)nn2)c1,8.214670164989233,11693.737403419036,2136.026721147548
CHEMBL4106140,CHEMBL5079539,O=C(NCc1cc2[nH]c(CNCC34CC(F)(C3)C4)cc2cn1)c1cc(=O)n2ccccc2n1,8.214670164989233,16277.253446327242,2472.9817195664054
CHEMBL4106140,CHEMBL5075128,O=c1cc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)nc2ccccn12,8.214670164989233,13459.54227289967,2097.243138875715
CHEMBL4106140,CHEMBL5085313,O=C(NCc1cc2[nH]c(CN3CCC4(CCC4)C3)cc2cn1)c1cc(=O)n2ccccc2n1,8.214670164989233,9496.9551504505,5533.393147500735
CHEMBL4106140,CHEMBL5089058,O=C(NCc1cnc2cc(CNCC34CC(C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,17264.48998782069,2794.531609812749
CHEMBL4106140,CHEMBL5083370,O=C(NCc1ccc2cc(CNC3(C4CCC4)CC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,7556.8728140419835,4085.7441071861494
CHEMBL4106140,CHEMBL5082807,O=C(NCc1ccc2cc(CNCC34CC(F)(C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.214670164989233,13965.922042162543,2924.8602049348024
CHEMBL4106140,CHEMBL5091295,CC(NCc1cc2ccc(CNC(=O)c3cc(=O)n4ccccc4n3)cc2[nH]1)C12CC(F)(C1)C2,8.214670164989233,6597.285415779468,4708.807414359248
CHEMBL4106140,CHEMBL5091296,c1cc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)c2cn[nH]c2c1,8.214670164989233,16969.1002817904,3207.1967371172113
CHEMBL4106140,CHEMBL5071936,c1cc(-c2cn(Cc3cnc4cc(CNCC5CCC5)[nH]c4c3)nn2)c2cn[nH]c2c1,8.214670164989233,19277.797233817633,2808.4902331292406
CHEMBL4106140,CHEMBL5079530,CC1(CNCc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)CCC1,8.214670164989233,11812.436285294958,5415.927236922858
CHEMBL4106140,CHEMBL5075732,O=C(NCc1ccc2cc(CNCC3CC3(F)F)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.202040356262804,20632.995023961794,423.60528320935003
CHEMBL4106140,CHEMBL5078633,c1cc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)c2cncn2c1,8.200659450546418,16977.94733696483,3209.275304024189
CHEMBL4106140,CHEMBL5085032,FC12CC(CNCc3cc4cnc(Cn5cc(-c6cccn7cncc67)nn5)cc4[nH]3)(C1)C2,8.185086818724926,15309.449146828178,3034.9514695354374
CHEMBL4106140,CHEMBL5076828,O=C(NCc1ccc2cc(CN3CC4CCC3CC4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.1791420105603,6032.647274623452,6378.583091366958
CHEMBL4106140,CHEMBL5083798,CC1CC(CNCc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)C1,8.176525770829699,13336.31582169775,4408.754533131314
CHEMBL4106140,CHEMBL5085911,COc1cncc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)c1,8.167491087293763,18887.874321394327,2998.622612822455
CHEMBL4106140,CHEMBL5088911,c1cc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)cn2)c2cn[nH]c2c1,8.16621562534352,14244.567252576313,3245.860899238383
CHEMBL4106140,CHEMBL5083560,O=C(NCc1cnc2cc(CNCC3CCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.163675884293248,20186.326834076237,2203.2106025568232
CHEMBL4106140,CHEMBL5080380,COc1cnc(C#N)c(-c2cn(Cc3ccc4cc(CNCC56CC(F)(C5)C6)[nH]c4c3)nn2)c1,8.160521952625801,10709.568297692882,1860.3151935482097
CHEMBL4106140,CHEMBL5074673,CC(C)(C)C(C)(C)NCc1cc2ccc(CNC(=O)c3cc(=O)n4ccccc4n3)cc2[nH]1,8.15552282425432,-1133.9267616688912,11880.100192731912
CHEMBL4106140,CHEMBL5086203,c1cc(-n2cc(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)c2cn[nH]c2c1,8.153662887870194,16911.247394977054,3205.4437533214927
CHEMBL4106140,CHEMBL5076352,CC(C)(C)C1CN(Cc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)C1,8.142667503568731,6196.318066527578,8748.895369040149
CHEMBL4106140,CHEMBL5081398,N#CC12CC(CNCc3cc4ccc(CNC(=O)c5cc(=O)n6ccccc6n5)cc4[nH]3)(C1)C2,8.122628654130226,11873.015944071185,3116.189123540099
CHEMBL4106140,CHEMBL5089083,O[C@@H]1CCC[C@@H]1NCc1cc2ccc(Cn3cc(-c4cccc5[nH]ncc45)nn3)cc2[nH]1,8.106238237942057,13226.779900640195,4049.939349142334
CHEMBL4106140,CHEMBL5088959,FC1(F)CC(CNCc2cc3ccc(Cc4cn(-c5cccc6[nH]ncc56)nn4)cc3[nH]2)C1,8.101823516502323,15035.67495681717,2529.388564333753
CHEMBL4106140,CHEMBL5087709,O=C(NCc1ccc2cc(CNCC3CCO3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.090925598599096,20983.65509805065,979.6152241127747
CHEMBL4106140,CHEMBL5079801,COc1cc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)c2cncn2c1,8.089375595110798,8536.733489841514,2401.5289085339477
CHEMBL4106140,CHEMBL5079097,CC(C)CNCc1cc2ccc(CNC(=O)c3cc(=O)n4ccccc4n3)cc2[nH]1,8.063486257521106,19829.571982423513,3388.192138801808
CHEMBL4106140,CHEMBL5087560,O=C(NCc1ccc2cc(CNCC34CC(CF)(C3)C4)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.047207556955907,9188.737888754853,5289.522073703009
CHEMBL4106140,CHEMBL5092116,O=C(NCc1ccc2cc(CNCC3CC4(CC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.03526907894637,11077.814432163976,4564.567556436868
CHEMBL4106140,CHEMBL5091794,O=C(NCc1ccc2cc(CN3CC(C4CC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.034328028779893,14884.879163511794,3052.707319115973
CHEMBL4106140,CHEMBL5079410,CC1(C)CN(Cc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)C1,8.03058408764602,16499.742890262,4511.133715958313
CHEMBL4106140,CHEMBL5089583,COC1(CNCc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)CCC1,8.03058408764602,9547.187076585713,4207.713529570206
CHEMBL4106140,CHEMBL5075832,O=C(NCc1ccc2cc(CN3CC4CC(C4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.020907099361674,13003.203983052295,4073.435903045723
CHEMBL4106140,CHEMBL5088923,O=C(NCc1ccc2cc(CNCc3ccccc3)[nH]c2c1)c1cc(=O)n2ccccc2n1,8.006123085058789,16375.66462707973,696.2482994774534
CHEMBL4106140,CHEMBL5069913,O=C(NCc1ccc2cc(CN[C@@H]3CCC[C@@H]3O)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.991399828238082,14156.819510789343,3471.1779665965373
CHEMBL4106140,CHEMBL5084941,c1cc(-c2cn(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)nn2)c2[nH]ncc2c1,7.97469413473523,16991.29628987972,3263.2590277925997
CHEMBL4106140,CHEMBL5089383,O=C(NCc1ccc2cc(CN[C@@H]3CCC[C@H]3O)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.97061622231479,14156.819510789343,3471.1779665965373
CHEMBL4106140,CHEMBL5084501,O=C(NCc1ccc2cc(CNCC3CC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.97061622231479,22688.036048230617,1202.1053831259924
CHEMBL4106140,CHEMBL5073136,CN(Cc1cc2ccc(CNC(=O)c3cc(=O)n4ccccc4n3)cc2[nH]1)CC1CCC1,7.94692155651658,9993.63044796307,3842.327440416917
CHEMBL4106140,CHEMBL5086578,O=C(NCc1ccc2cc(CNCC3CCC3)[nH]c2c1)c1cc(=O)n2c(n1)CCCC2,7.943095148663527,12449.04207002266,5926.530294556328
CHEMBL4106140,CHEMBL5074636,c1cc(-c2cn(Cc3ccc4cc(CNCC5CC5)[nH]c4c3)nn2)c2cn[nH]c2c1,7.935542010773082,21763.964326239242,1770.426584296829
CHEMBL4106140,CHEMBL5081710,O=C(NCc1ccc2cc(CNCC3(O)CCCCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.931814138253839,4083.732401956347,7661.451308554961
CHEMBL4106140,CHEMBL5082664,O=C(NCc1ccc2cc(CNCC3CCCCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.931814138253839,7215.271353475299,6980.870733784556
CHEMBL4106140,CHEMBL5077754,O=C(NCc1cc2[nH]c(CNCC3CC3)cc2cc1F)c1cc(=O)n2ccccc2n1,7.910448117113546,20955.9495099312,342.8202971873485
CHEMBL4106140,CHEMBL5074803,O=C(NCc1ccc2cc(CNCC3CCC3)[nH]c2c1)c1cccc2[nH]ncc12,7.903089986991944,20857.013235140148,3364.12262866635
CHEMBL4106140,CHEMBL5093801,O=C(NCc1ccc2cc(CN3CCC4(CC4)C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.8696662315049934,12900.014820575976,4093.9525011894243
CHEMBL4106140,CHEMBL5081748,O=C(NCc1ccc2cc(CN3CCC(F)CC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.853871964321762,14337.435468295003,3512.232360652285
CHEMBL4106140,CHEMBL5086933,CC(C)(C)C1(NCc2cc3ccc(CNC(=O)c4cc(=O)n5ccccc5n4)cc3[nH]2)CC1,7.829738284605042,3184.3267389453877,8514.54423896317
CHEMBL4106140,CHEMBL5084472,O=C(NCc1ccc2cc(CNC[C@@H]3C[C@H]4CC[C@@H]3O4)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.82102305270683,7966.136460130066,4821.002654017374
CHEMBL4106140,CHEMBL5091514,O=C(NCc1ccc2cc(CNC[C@H]3C[C@H]4CC[C@@H]3O4)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.806875401645538,7966.136460130066,4821.002654017374
CHEMBL4106140,CHEMBL5086280,c1cc(-c2noc(Cc3ccc4cc(CNCC5CCC5)[nH]c4c3)n2)c2cn[nH]c2c1,7.798602875679548,19444.933454047426,2268.5461315877787
CHEMBL4106140,CHEMBL5091610,O=C(NCc1ccc2cc(CN3CC4CC4C3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.764471553092451,18826.28804165843,1941.5216756105237
CHEMBL4106140,CHEMBL5075670,O=C(NCc1ccc2cc(CNCC3(F)CCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.75448733218585,16671.01001416161,2265.2233438752955
CHEMBL4106140,CHEMBL5076049,COC12CC(CNCc3cc4ccc(CNC(=O)c5cc(=O)n6ccccc6n5)cc4[nH]3)(C1)C2,7.749579997691106,8236.119297073583,4811.060281296581
CHEMBL4106140,CHEMBL5081561,CC(C)(C)CNCc1cc2ccc(CNC(=O)c3cnc4[nH]ccc4c3)cc2[nH]1,7.72584215073632,18342.404505833412,7028.912144675595
CHEMBL4106140,CHEMBL5086815,O=C(NCc1ccc2cc(CNC3CCC3)[nH]c2c1)c1cc(=O)n2ccccc2n1,7.716698771296451,22252.974136048037,1239.6396936797425
